,index,binned,distance,position
90916,34,,0.37290445,34343434.343
90917,35,,0.36497778,35353535.354
90918,36,,0.36688283,36363636.364
90919,37,,0.37941423,37373737.374
90920,38,,0.35999215,38383838.384
90921,39,,0.34979564,39393939.394
90922,40,,0.3440161,40404040.404
90923,41,,0.34642175,41414141.414
90924,42,,0.3597135,42424242.424
90925,43,,0.3759896,43434343.434
90926,44,,0.35419878,44444444.444
90927,45,,0.3660329,45454545.455
90928,46,,0.36791185,46464646.465
90929,47,,0.3556695,47474747.475
90930,48,,0.37754068,48484848.485
90931,49,,0.39443925,49494949.495
90932,50,,0.3777854,50505050.505
90933,51,,0.37723735,51515151.515
90934,52,,0.3744461,52525252.525
90935,53,,0.37274504,53535353.535
90936,54,,0.37861684,54545454.545
90937,55,,0.38235098,55555555.556
90938,56,,0.39005542,56565656.566
90939,57,,0.37128168,57575757.576
90940,58,,0.37204346,58585858.586
90941,59,,0.36436996,59595959.596
90942,60,,0.38020274,60606060.606
90943,61,,0.37804627,61616161.616
90944,62,,0.3844562,62626262.626
90945,63,,0.38823625,63636363.636
90946,64,,0.37993872,64646464.646
90947,65,,0.3793924,65656565.657
90948,66,,0.39248887,66666666.667
90949,67,,0.38909718,67676767.677
90950,68,,0.39965826,68686868.687
90951,69,,0.4126218,69696969.697
90952,70,,0.40464243,70707070.707
90953,71,,0.38592798,71717171.717
90954,72,,0.36475557,72727272.727
90955,73,,0.37854025,73737373.737
90956,74,,0.3834736,74747474.747
90957,75,,0.36124253,75757575.758
90958,76,,0.41875204,76767676.768
90959,77,,0.40873256,77777777.778
90960,78,,0.37816864,78787878.788
90961,79,,0.35435832,79797979.798
